,Job_Title,Company,Salary,Location,URL,Days posted
1521,Retail Sales Teammate," Bridgestone Americas, Inc.  ",50000,"Grand Rapids, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=501&ao=431778&s=149&guid=000001672e488b639f12b6ab50e7a307&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5c7eeb52&cb=1542669765673&jobListingId=3022009087, 8 days ago
1522,"Intern - Vehicle Dynamics Business Unit Purchasing, Summer", Continental  New,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=501&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_dbd4753a&cb=1542669765675&jobListingId=3029374965,7 days ago
1523,Intern - OE Supply Chain, Continental  ,$44k-$72k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=502&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_bc76f861&cb=1542669765676&jobListingId=3029374990,7 days ago
1524,Intern - Trade Compliance Analyst, Continental Corporation  ,$37k-$51k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=503&ao=189299&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c6b0ce13&cb=1542669765677&jobListingId=3024707767, 30 days ago
1525,HEV NPL Operations Engineering - Supply Chain Manager, Continental  ,$76k-$111k,"Dearborn, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=504&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_04e8a2db&cb=1542669765678&jobListingId=3027517392,7 days ago
1526,Manager of Quality Management Systems (QMS), Continental Corporation  ,50000,"Clinton, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=505&ao=189299&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f587d9ed&cb=1542669765679&jobListingId=3024647392, 30+ days ago
1527,Intern - Electrical Engineer, Continental  ,$41k-$66k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=506&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_9c629212&cb=1542669765680&jobListingId=3029374970,7 days ago
1528,Intern - OE Supply Chain, Continental Corporation  ,$41k-$66k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=507&ao=189299&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3dc2b4d7&cb=1542669765681&jobListingId=3024578166, 30+ days ago
1529,Infrastructure Electrician, Continental Corporation  ,50000,"Clinton, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=508&ao=189299&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_28831c8d&cb=1542669765682&jobListingId=3024574694, 30+ days ago
1530,Test Engineer - Power Electronics, Continental Corporation  ,$64k-$75k,"Dearborn, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=509&ao=189299&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fa6773fb&cb=1542669765683&jobListingId=3024695232, 30+ days ago
1531,Product Industrialization (PI) Curing Engineer, Continental Corporation  ,50000,"Clinton, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=510&ao=189299&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2c794ed4&cb=1542669765685&jobListingId=3024726346, 30+ days ago
1532,Key User Execution Systems (Manufacturing Execution System Specialist), Continental Corporation  ,50000,"Clinton, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=511&ao=189299&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a54e4a4e&cb=1542669765686&jobListingId=3024581046, 30+ days ago
1533,"Intern - ECU Project Management, Summer", Continental Corporation  ,$32k-$46k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=512&ao=283198&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c5edc854&cb=1542669765687&jobListingId=3025579219, 30+ days ago
1534,"Intern - Function Development & Vehicle Integration, Summer", Continental Corporation  ,50000,"Brimley, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=513&ao=283198&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_dac964fd&cb=1542669765688&jobListingId=3025725607, 30+ days ago
1535,Accounts Payable Clerk, Continental Management  New,50000,"Bingham Farms, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=514&ao=85058&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_797acdd9&cb=1542669765690&jobListingId=3028478227,7 days ago
1536,"Intern - Common Solutions Engineering, Summer", Continental Corporation  ,$46k-$74k,"Troy, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=515&ao=283198&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c73f8eac&cb=1542669765690&jobListingId=3025438780, 30+ days ago
1537,"Intern - Functions Development, Summer", Continental  ,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=516&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_cf7b3c30&cb=1542669765692&jobListingId=3016296834, 13 days ago
1538,"Intern - Engineering, Summer", Continental  ,$40k-$58k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=517&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c8a1bf29&cb=1542669765693&jobListingId=3016296756, 13 days ago
1539,System Test Manager, Continental  ,$82k-$119k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=518&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_620d2245&cb=1542669765695&jobListingId=3020702001, 10 days ago
1540,Optical Design Engineer," Continental, Inc  ",50000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=519&ao=52448&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_89ae1575&cb=1542669765696&jobListingId=2658295025, 3 days ago
1541,Intern ­- Validation Test Engineer, Continental  ,$50k-$60k,"Dearborn, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=520&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_7b429dfe&cb=1542669765702&jobListingId=3016296747, 13 days ago
1542,Accounts Receivable Manager ­ U.S., Continental  ,$18-$30 per hour,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=521&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_4d9ae0e0&cb=1542669765703&jobListingId=3015735824, 13 days ago
1543,Intern - Cross Function System Test, Continental  ,50000,"Troy, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=522&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_45faf147&cb=1542669765705&jobListingId=3022703267, 7 days ago
1544,Head of Sales- Air Induction Systems \/ Heating and Cooling Systems, Continental  ,50000,"Rochester Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=523&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_41ae1632&cb=1542669765706&jobListingId=3018951362, 11 days ago
1545,"Intern - Engineering, Passive Safety Algorithm", Continental  ,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=524&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_861d7998&cb=1542669765707&jobListingId=3012267676, 17 days ago
1546,HEV Power Electronics - System Test Engineer, Continental  ,$70k-$85k,"Dearborn, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=525&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_626efad7&cb=1542669765709&jobListingId=3018951192, 11 days ago
1547,CES Principal Staff Electrical - Power Electronics Engineer, Continental  ,$59k-$83k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=526&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_e85f5c3a&cb=1542669765710&jobListingId=3020701985, 10 days ago
1548,GM Resident Engineer, Continental  ,$81k-$102k,"Troy, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=527&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d372623d&cb=1542669765711&jobListingId=3020701969, 10 days ago
1549,Software Engineer - Powertrain (Customer Applications), Continental  ,$61k-$101k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=528&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_73340a6a&cb=1542669765713&jobListingId=3016296081, 13 days ago
1550,Intern - QL - Validation Engineer, Continental  ,$45k-$65k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=529&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_befa232a&cb=1542669765714&jobListingId=3017489542, 12 days ago
1551,Senior Staff Software Engineer, Continental  ,$81k-$131k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=530&ao=177462&s=58&guid=000001672e488b63a3e542dafec035e4&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f3745915&cb=1542669765715&jobListingId=3022703320, 7 days ago
1552,Segment Sales Ford + GM, Continental  ,$73k-$129k,"Rochester Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=601&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ffa17ab6&cb=1542669769350&jobListingId=3018008514, 11 days ago
1553,Principal Staff Systems Engineer, Continental  ,$92k-$176k,"Troy, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=602&ao=182759&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_39358f9e&cb=1542669769351&jobListingId=3017331062, 12 days ago
1554,Financial Analyst, Continental  ,$56k-$76k,"Troy, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=603&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_03fa99c3&cb=1542669769353&jobListingId=3016296093, 13 days ago
1555,ADAS Algorithm Engineer, Continental  ,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=604&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ce8d9dbd&cb=1542669769354&jobListingId=3010598863, 18 days ago
1556,Executive Assistant, Continental  ,$44k-$68k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=605&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_7780c661&cb=1542669769355&jobListingId=3016800931, 12 days ago
1557,CBC Managing Consultant\/ Regional Manager, Continental  ,$79k-$128k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=606&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8d408b9e&cb=1542669769357&jobListingId=3003883609, 25 days ago
1558,Hybrid and Electric Powertrain Controls Software Engineer, Continental  ,$61k-$101k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=607&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_097089f3&cb=1542669769358&jobListingId=3006030536, 22 days ago
1559,Trade Facilitation Project Manager, Continental  ,$80k-$113k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=608&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_1d703539&cb=1542669769359&jobListingId=3013699360, 15 days ago
1560,Mechanical Engineer, Continental  ,$51k-$120k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=609&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ea0c3713&cb=1542669769361&jobListingId=3007794493, 20 days ago
1561,Software Design Engineer, Continental  ,$51k-$73k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=610&ao=182759&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ce3e88cc&cb=1542669769362&jobListingId=3005768683, 23 days ago
1562,"Intern - Hardware, Summer", Continental  ,50000,"Troy, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=611&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_91ddb5f8&cb=1542669769363&jobListingId=3022164668, 8 days ago
1563,Account Manager, Continental  ,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=612&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_1eab97b8&cb=1542669769470&jobListingId=3009205660, 18 days ago
1564,Intern ­- Trade Compliance Analyst, Continental  ,$47k-$63k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=613&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_7a0a5251&cb=1542669769472&jobListingId=3013880618, 15 days ago
1565,"Head of Quality, BU PSS North America", Continental  ,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=614&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d960799f&cb=1542669769473&jobListingId=3015735803, 13 days ago
1566,Intern - Validation Test Engineer, Continental  ,$50k-$60k,"Dearborn, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=615&ao=182759&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c1936b97&cb=1542669769474&jobListingId=3005769372, 23 days ago
1567,Software Engineer - Customer Integration, Continental  ,$61k-$101k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=616&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fd94c432&cb=1542669769476&jobListingId=3009205680, 18 days ago
1568,"Hiring COOKS, CASHIERS & DISHWASHERS - Wayne and Canton, MI", Continental Services  ,$8-$13 per hour,"Canton, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=617&ao=389273&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ac84c62f&cb=1542669769478&jobListingId=3024435274, 5 days ago
1569,Account Management Lead - Hybrid Electric Vehicles, Continental  ,50000,"Dearborn, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=618&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_15f9adc6&cb=1542669769480&jobListingId=3005780460, 23 days ago
1570,Intern - Radio Frequency Engineer, Continental  ,$50k-$73k,"Troy, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=619&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ab1a9d87&cb=1542669769482&jobListingId=3016296767, 13 days ago
1571,Morning Shift Vending Route Driver, Continental Services  ,$10-$16 per hour,"Van Buren Township, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=620&ao=389273&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_df70643b&cb=1542669769484&jobListingId=3027727691,7 days ago
1572,"Intern - Mechanical Engineering, Summer", Continental  ,$37k-$92k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=621&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_76b4459f&cb=1542669769485&jobListingId=3015735814, 13 days ago
1573,Business Modeler, Continental  ,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=622&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b037e745&cb=1542669769486&jobListingId=3018008218, 11 days ago
1574,"Hiring DISHWASHERS - Auburn Hills, MI", Continental Services  ,$8-$13 per hour,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=623&ao=389273&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_905b1935&cb=1542669769488&jobListingId=3024435280, 5 days ago
1575,Application Center Manager - Thermal Management Actuators (TMA), Continental  ,$60k-$93k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=624&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_9a04ff58&cb=1542669769489&jobListingId=3012687216, 16 days ago
1576,Senior Staff System Engineer - eDrives, Continental  ,$98k-$188k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=625&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c5e95b65&cb=1542669769490&jobListingId=3006030531, 22 days ago
1577,Cook - MACI, Continental Services  ,$10-$15 per hour,"Parma, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=626&ao=389273&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_25f318e5&cb=1542669769492&jobListingId=3028543143,7 days ago
1578,Principal Staff Power Electronics Engineer, Continental  ,$91k-$124k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=627&ao=182759&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_49cbecf8&cb=1542669769493&jobListingId=3021988285, 8 days ago
1579,Technical Project Lead ­ Intelligent Infrastructure \/ Automated Drivin, Continental  ,50000,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=628&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ebe7baae&cb=1542669769494&jobListingId=3008167974, 19 days ago
1580,Powertrain Software Engineer - Customer Applications Team, Continental  ,$61k-$101k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=629&ao=182759&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_aa9b378b&cb=1542669769495&jobListingId=3018846982, 11 days ago
1581,Project Engineer (GM Liaison), Continental  ,$103k-$133k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=630&ao=177462&s=58&guid=000001672e4899ab9ca0dbda39b48a71&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_432f9427&cb=1542669769497&jobListingId=3016800927, 12 days ago
1582,Test Engineer - Power Electronics, Continental  ,$70k-$85k,"Dearborn, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=701&ao=177462&s=58&guid=000001672e489ca8869a3db247b9feb3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_210e10c5&cb=1542669770117&jobListingId=3007259911, 20 days ago
1583,Systems Manager, Continental Services  ,$70k-$111k,"Troy, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=702&ao=389273&s=58&guid=000001672e489ca8869a3db247b9feb3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_7efd4df0&cb=1542669770119&jobListingId=3000364624, 28 days ago
1584,Account Quality Manager, Continental  ,$74k-$130k,"Auburn Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=703&ao=177462&s=58&guid=000001672e489ca8869a3db247b9feb3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8be1bb97&cb=1542669770120&jobListingId=3010599994, 18 days ago
